Date,Symbol,Headline,Source
13-Dec-12,AMZN-US,Amazon Instant Video App Now Available for iPhone and iPod touch,BW
13-Dec-12,AMZN-US,Amazon Cloud Player Now Available on Roku Streaming Players,BW
13-Dec-12,AMZN-US,Amazon Cloud Player App Comes to Samsung Smart TVs,BW
12-Dec-12,AMZN-US,Amazon Launches Friends & Family Gifting,BW
11-Dec-12,AMZN-US,"Sambazon Wins BevNET's Best of 2012 Award for ""Best Smoothie""",BW
11-Dec-12,AMZN-US,Amazon Extends Free Super Saver Shipping for Last Minute Holiday Shopping,BW
11-Dec-12,AMZN-US,Audible Studios' Production of Janis Ian's Society's Child Nominated for a Grammy Award® for Best Spoken Word Album,BW
11-Dec-12,AMZN-US,Consumer Fraud Center Urges Amazon to Halt Uninspected Shipments From China Into Its Warehouses Because of Threat of Carcinogens ,INW
6-Dec-12,AMZN-US,"""Voice Guide"" and ""Explore by Touch"" Coming to Kindle Fire and Kindle Fire HD 7"" Early Next Year",BW
6-Dec-12,AMZN-US,Booking.com lance une application native pour Kindle Fire,PRNE
6-Dec-12,AMZN-US,Amazon Launches New A/B Testing Capability for App Developers,BW
6-Dec-12,AMZN-US,"Amazon Launches Brazil Kindle Store (www.amazon.com.br) and Free Portuguese Kindle Reading Apps for Android Phones and Tablets, iPads and iPhones-R$299 Kindle Available in the Coming Weeks",BW
5-Dec-12,AMZN-US,"Free Amazon Webinar - ""10 Financial Tips for Amazon Sellers for a Blockbuster Year-End 2012""",PRN
4-Dec-12,AMZN-US,"Introducing ""Kindle FreeTime Unlimited""-The All-You-Can-Eat Content Service Built From the Ground Up Just for Kids-Available Exclusively on the All-New Kindle Fire and Kindle Fire HD",BW
4-Dec-12,AMZN-US,Amazon Announces Sixth Annual Amazon Breakthrough Novel Award,BW
4-Dec-12,AMZN-US,AWS Marketplace Announces Support for Software Running on Microsoft Windows®,BW
3-Dec-12,AMZN-US,Big Fish Promotes CFO Dave Stephenson to President and CFO to Oversee Game Delivery and Distribution of Company's Expansive Digital Game Catalog,BW
30-Nov-12,AMZN-US,Wikia Raises Over $10 Million in Series C Financing led by Institutional Venture Partners,PRN
29-Nov-12,AMZN-US,Kindle Direct Publishing Adds $1.5 Million Holiday Bonus for KDP Select Authors,BW
28-Nov-12,AMZN-US,Eight Companies Unleash New Internet Businesses to the World at AWS re: Invent,BW
28-Nov-12,AMZN-US,BitYota Launches Data Warehouse-as-a-Service at Amazon's AWS re:Invent Conference,BW
28-Nov-12,AMZN-US,Amazon Web Services Announces Amazon Redshift,BW
28-Nov-12,AMZN-US,"Amazon Appstore Continues Global Expansion, Now Available in Japan",BW
27-Nov-12,AMZN-US,Amazon Beats Apple in Battle for Supply Chain Leadership,CNW
27-Nov-12,AMZN-US,CloudBees Integrates Amazon Virtual Private Cloud and Other Amazon Web Services to Simplify and Accelerate Application Development,BW
27-Nov-12,AMZN-US,Worldwide Kindle Device Sales More Than Double Last Year's Record Over Holiday Shopping Weekend,BW
23-Nov-12,AMZN-US,Great Deals Don't Stop on Black Friday - Amazon Offers Huge Savings for Cyber Monday,BW
21-Nov-12,AMZN-US,Amazon Instant Video Now Available on Nintendo Wii U,BW
21-Nov-12,AMZN-US,DHX Media signs deal with Amazon's European digital streaming channel,CNW
20-Nov-12,AMZN-US,Amazon Makes It Simple for Unity Developers to Add In-App Purchasing and GameCircle Features to Their Games,BW
19-Nov-12,AMZN-US,Why Wait? Shop Amazon's Black Friday Lightning Deals All Week Long,BW
16-Nov-12,AMZN-US,BitTorrent Announces Partnership with Tim Ferriss to Promote Amazon's The 4-Hour Chef,BW
16-Nov-12,AMZN-US,Amazon Brings Holiday Cheer with Video Gift Cards,BW
16-Nov-12,AMZN-US,"Single Touch Systems Cites Patent Ownership in ""Letter of Notification"" to Amazon.com, Inc.",BW
15-Nov-12,AMZN-US,Amazon Web Services Certified to Run SAP Business Suite for Production Applications,BW
15-Nov-12,AMZN-US,Amazon Cloud Drive Comes to Japan,BW
15-Nov-12,AMZN-US,"Kindle Fire HD 8.9"" Ships Today",BW
13-Nov-12,AMZN-US,Citi ThankYou® Rewards Members Can Now Shop With Points at Amazon.com,BW
12-Nov-12,AMZN-US,"Amazon Unveils Best Books of 2012 List, and Names Louise Erdrich's ""The Round House"" Best Book of the Year",BW
12-Nov-12,AMZN-US,Amazon Web Services Cloud Computing Platform Now Available from Datacenters in Australia,BW
8-Nov-12,AMZN-US,"Amazon Donates 2,000 Kindle Devices to Wounded Service Members Ahead of Veterans Day and Commits to Hiring At Least 1,200 Veterans in Upcoming Year",BW
8-Nov-12,AMZN-US,Exclusive Skylanders Figure Available in Skylanders Cloud Patrol Game on Kindle Fire Starting This Weekend,BW
8-Nov-12,AMZN-US,Introducing Amazon Wine,BW
1-Nov-12,AMZN-US,Amazon Opens Black Friday Deals Store Today Offering Thousands of Discounts,BW
1-Nov-12,AMZN-US,"Amazon Game Studios Releases ""Air Patriots"" for Kindle Fire, Kindle Fire HD, Android Devices, iPhone, and iPad",BW
1-Nov-12,AMZN-US,Amazon Cloud Drive Photos App Now Available on Android Phones and Tablets,BW
29-Oct-12,AMZN-US,PlayFirst Sets Android Ablaze with Diner Dash Exclusively on Kindle Fire Tablets,BW
26-Oct-12,AMZN-US,Audible to Donate $1 Per Free Download of New Neil Gaiman Halloween Story to Education Charities DonorsChoose.org and Booktrust,BW
26-Oct-12,AMZN-US,"Identifying Opportunity, Placing Risk - Consensus Reports on Amazon.Com, Inc. and Rackspace Hosting, Inc ",INW
26-Oct-12,AMZN-US,Gameloft annonce ses titres les plus populaires optimisés pour Kindle Fire et Kindle Fire HD,PRNE
24-Oct-12,AMZN-US,"The Zacks Analyst Blog Highlights: Target, Best Buy, Amazon.com, Wal-Mart Stores and Macy's",PRN
17-Oct-12,AMZN-US,"Announcing Whispercast for Kindle-A Free Self-Service Tool for Schools and Businesses to Manage Large Deployments of Kindles and Support Purchase and Distribution of Kindle Books and Documents Across Kindle E-Readers, Kindle Fires and Free Kindle Reading Apps",BW
15-Oct-12,AMZN-US,"Amazon is Hiring for 50,000 Seasonal Positions in the U.S. This Holiday",BW
15-Oct-12,AMZN-US,Best-selling Diary of a Wimpy Kid Series Coming to Kindle,BW
12-Oct-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Q3 2012 Earnings Release for 25-October-2012 After Market Hours ET",FCSTEV
11-Oct-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Q3 2012 Earnings Call for 25-October-2012 5:00 PM ET",FCSTEV
11-Oct-12,AMZN-US,Amazon.com to Webcast Third Quarter 2012 Financial Results Conference Call,BW
11-Oct-12,AMZN-US,"Kindle Owners' Lending Library Coming to the UK, Germany and France",BW
10-Oct-12,AMZN-US,"Amazon Web Services Announces Rapid Growth in the Public Sector - More Than 300 Government Agencies and 1,500 Education Institutions Now Using AWS",BW
4-Oct-12,AMZN-US,"Amazon Introduces Cloud Drive in Italy and Spain, Following Recent Launches in the UK, Germany and France, and Adds New Features for All Customers",BW
3-Oct-12,AMZN-US,Amazon Opens Portal for Mobile App Distribution in Japan,BW
3-Oct-12,AMZN-US,Amazon Studios Options First Novel,BW
1-Oct-12,AMZN-US,Two Major Rumors: Amazon.com & Google Inc,NEWS_ACW
1-Oct-12,AMZN-US,Kindle Paperwhite Begins Shipping Today,BW
28-Sep-12,AMZN-US,"News Recap: Amazon.com's Rumor, Google Inc and Apple Inc Gain Market Share In Smartphone",NEWS_ACW
28-Sep-12,AMZN-US,"It's All About Smartphone: Apple Inc, Amazon.com, Google Inc",NEWS_ACW
27-Sep-12,AMZN-US,"Top 3 Movers: Apple Inc, Bank of America Corp, Amazon.com",NEWS_ACW
25-Sep-12,AMZN-US,AutoNavi Strengthens Its Consumer-Oriented Businesses With New Management Hires,PMZ
24-Sep-12,AMZN-US,Chase Cardholders Can Now Use Ultimate RewardsSM Points to Pay for Merchandise at Amazon.com,BW
13-Sep-12,AMZN-US,"Sixth Amazon Web Services Global ""Start-Up Challenge"" Begins Today for Start-Ups Worldwide",BW
12-Sep-12,AMZN-US,RubyLane.com Announces the Addition of Amazon Payments,BW
12-Sep-12,AMZN-US,"Amazon Studios Turns Supernatural Horror Tale ""Blackburn Burrow"" into Digital Comic to Test Story with Audiences",BW
12-Sep-12,AMZN-US,Amazon Web Services Launches Reserved Instance Marketplace - Providing Customers with More Options to Lower Costs with AWS,BW
11-Sep-12,AMZN-US,Location Based Technologies Begins Sales of PocketFinder GPS Devices on Amazon.com,BW
10-Sep-12,AMZN-US,"The Zacks Analyst Blog Highlights: Nokia, Google, Amazon, Apple and Microsoft",PRN
10-Sep-12,AMZN-US,"Belkin Announces New Accessories for Amazon's Kindle Fire HD 7""",BW
7-Sep-12,AMZN-US,Fibble - Flick 'n' Roll est dévoilé pour le nouveau Kindle Fire HD d'Amazon,PRNE
7-Sep-12,AMZN-US,Fibble - Flick 'n' Roll Unveiled for Amazon's New Kindle Fire HD,CNW
7-Sep-12,AMZN-US,"Where We Are Headed -- New Outlook on Amazon.com, Inc. and eBay Inc. ",INW
7-Sep-12,AMZN-US,Dolby Digital Plus-la norme en matière d'audio à haute définition-désormais disponible pour la première fois sur le Kindle Fire HD d'Amazon,BW
6-Sep-12,AMZN-US,"Audible and Amazon Introduce ""Immersion Reading"" and ""Whispersync for Voice""-Two Momentous Steps Forward for Reading",BW
6-Sep-12,AMZN-US,"Introducing ""X-Ray for Movies,"" Powered by IMDb and Available Exclusively on the All-New Kindle Fire Family",BW
6-Sep-12,AMZN-US,"Amazon Publishing Introduces Kindle Serials-Great Stories, One Episode at a Time",BW
6-Sep-12,AMZN-US,"Introducing the New Kindle Paperwhite, the Most Advanced E-Reader Ever Constructed",BW
6-Sep-12,AMZN-US,Amazon Takes on the High-End-Introducing the New Kindle Fire HD Family,BW
6-Sep-12,AMZN-US,"Average Netflix User Watches 5 TV Shows, 3 Movies Per Week via the Service",BW
5-Sep-12,AMZN-US,Travelocity Announces New Kindle Fire App on the Amazon App Store,BW
4-Sep-12,AMZN-US,Amazon and EPIX Announce New Prime Instant Video Agreement - Prime Instant Video Selection has more than Doubled since the Launch of Kindle Fire Last Year,BW
31-Aug-12,AMZN-US,Amazon Appstore Drives Monetization for Developers,BW
30-Aug-12,AMZN-US,Kindle Fire-The #1 Best-Selling Product on Amazon Since Launch-Now Sold Out,BW
30-Aug-12,AMZN-US,"Amazon Appstore Launches in Europe; Now Available in the U.K., Germany, France, Italy and Spain",BW
29-Aug-12,AMZN-US,"Special Equity News On Amazon.com, Netflix, Baidu.com",NEWS_ACW
29-Aug-12,AMZN-US,"A Little Homework Goes a Long Way - Research & Analysis on Amazon.com, Inc. and eBay Inc. ",INW
28-Aug-12,AMZN-US,Kindle-Exclusive Books Have Been Downloaded Over 100 Million Times,BW
27-Aug-12,AMZN-US,Amazon Prime Crosses Big Milestone: More Items Are Now Shipped with Prime Free Two-Day Shipping Than with Free Super Saver Shipping,BW
27-Aug-12,AMZN-US,"Blue Calypso, Inc. Files Patent Infringement Suit Against Living Social",BW
24-Aug-12,AMZN-US,Amazon Announces Expanded Prime Instant Video Agreement with NBCUniversal Cable & New Media Distribution,BW
22-Aug-12,AMZN-US,Audible Studios to Hold an Open Audition for the Audiobook of Helen Gurley Brown's Sex and the Single Girl,BW
22-Aug-12,AMZN-US,"Amazon Launches India Kindle Store with the Biggest Selection and Lowest Prices in India, Kindle Now for Sale at Croma Stores across India",BW
21-Aug-12,AMZN-US,CS Odessa Adds New ConceptDraw Solution for ConceptDraw PRO v9; Includes Amazon Cloud Libraries and Templates for Amazon Web Service,BW
21-Aug-12,AMZN-US,Amazon Brings Award Winning ESPN 30 for 30 Film Series to Prime Instant Video,BW
21-Aug-12,AMZN-US,Amazon.com Books Announces Amazon Election Heat Map 2012,BW
21-Aug-12,AMZN-US,Amazon Web Services Announces Amazon Glacier,BW
20-Aug-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Citi Technology Conference for 5-September-2012",FCSTEV
17-Aug-12,AMZN-US,The Hunger Games Trilogy is now the Best-Selling Book Series of All Time on Amazon.com,BW
9-Aug-12,AMZN-US,Amazon Cloud Player Now Available on Sonos Wireless HiFi System,BW
8-Aug-12,AMZN-US,Apple and Amazon Dominate Online Space for Brown Goods,PRNE
8-Aug-12,AMZN-US,AdGooroo Report Uncovers Who's Beating Amazon in Paid Search,BW
6-Aug-12,AMZN-US,Amazon Launches Textbook Rental,BW
1-Aug-12,AMZN-US,Amazon Instant Video App Now Available for iPad,BW
1-Aug-12,AMZN-US,Amazon Web Services Launches Provisioned IOPS for Amazon Elastic Block Store,BW
31-Jul-12,AMZN-US,"Updated Amazon Cloud Player Includes New Scan and Match Technology, Free Audio Quality Upgrades, and More",BW
31-Jul-12,AMZN-US,Amazon's LOVEFiLM Seals Deal With Miramax,PRNE
26-Jul-12,AMZN-US,Amazon.com Announces Second Quarter Sales up 29% to $12.83 Billion,BW
26-Jul-12,AMZN-US,"U.S. Rare Earth Minerals, Inc. Announces Amazon is Now Selling EXCELERITE(R) Online",PMZ
23-Jul-12,AMZN-US,"Amazon Launches Innovative New Education Initiative, Paying 95% of Tuition Costs for Employees to Pursue Their Aspirations - Whether at Amazon, or in Another Industry",BW
23-Jul-12,AMZN-US,Amazon.com Books Editors Announce the Big Fall Books Preview,BW
20-Jul-12,AMZN-US,"On Prime Instant Video First: Amazon Announces Digital Video License Agreement with Warner Bros. Domestic Television Distribution, Bringing Acclaimed TV Shows Exclusively to Kindle Fire and Prime Customers",BW
19-Jul-12,AMZN-US,QUAN: Robotics Innovations Pay Off for Developers,BW
18-Jul-12,AMZN-US,Amazon Web Services Introduces New Amazon EC2 High I/O Instance Type,BW
18-Jul-12,AMZN-US,"Zacks Industry Outlook Highlights: Amazon.com, Apple, Google, Microsoft and Groupon",PRN
18-Jul-12,AMZN-US,Research and Markets: Amazon.com: Corporate Analysis,BW
13-Jul-12,AMZN-US,Outright Launches Three-Part Webinar Series for Amazon Sellers,PRN
13-Jul-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Q2 2012 Earnings Release for 26-July-2012 After Market Hours ET",FCSTEV
12-Jul-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Q2 2012 Earnings Call for 26-July-2012 5:00 PM ET",FCSTEV
12-Jul-12,AMZN-US,Amazon.com to Webcast Second Quarter 2012 Financial Results Conference Call,BW
12-Jul-12,AMZN-US,"Amazon Introduces Game Connect, Adding New Digital Game Selection and Direct Delivery of Virtual Content to Customers' Game Accounts",BW
12-Jul-12,AMZN-US,IMDb's iOS and Android Apps Have Now Been Downloaded More Than 40 Million Times,BW
12-Jul-12,AMZN-US,Amazon Best Selling Author Named Finalist for 2012 Global EBook Awards and Wins Award at the Hollywood Book Festival,PRN
11-Jul-12,AMZN-US,Amazon Introduces GameCircle for Kindle Fire and Opens Up APIs for Game Developers,BW
10-Jul-12,AMZN-US,FreeWheel Adds Blake Krikorian to Board of Directors ,INW
10-Jul-12,AMZN-US,"Amazon Lending Library Now Offers ""Hulagu's Web - The Presidential Pursuit of Senator Katherine Laforge"" for Free",PRN
9-Jul-12,AMZN-US,"The Zacks Analyst Blog Highlights: Netflix, Facebook, Amazon.com,Comcast and Dish Network",PRN
28-Jun-12,AMZN-US,"Zacks Bull and Bear of the Day Highlights: Hain Celestial Group, Liberty Global, Apple, Google and Amazon.com",PRN
27-Jun-12,AMZN-US,Strategy Analytics: Apple iPad Nano Could Create Problems for Amazon,BW
26-Jun-12,AMZN-US,Amazon Writes a New Page of its History in Burgundy,PRN
25-Jun-12,AMZN-US,Amazon Books Editors Announce 2012 Best Books of the Year So Far,BW
25-Jun-12,AMZN-US,Amazon's LOVEFiLM Signs Twentieth Century Fox Content Deal,BW
21-Jun-12,AMZN-US,Audible.com Launches Mobile App for Windows Phone,BW
20-Jun-12,AMZN-US,Versant Brings Java-Based NoSQL Programming to the Cloud With Amazon EC2-Certified Versant JPA API,PMZ
20-Jun-12,AMZN-US,Amazon Opens Portal for International Mobile App Distribution,BW
18-Jun-12,AMZN-US,All 7 Harry Potter eBooks Now Available in Kindle Owners' Lending Library,BW
18-Jun-12,AMZN-US,MYHABIT Shopping App Extends to Kindle Fire and Android Platform,BW
16-Jun-12,AMZN-US,Amazon and Penguin Group (USA) Name Alan Averill and Regina Sirois Winners of 2012 Amazon Breakthrough Novel Award Contest,BW
14-Jun-12,AMZN-US,Amazon Web Services Expands Free Support and Lowers Prices on Premium Tiers,BW
13-Jun-12,AMZN-US,Hundreds of Classic TV and Movie Titles from MGM Coming to Prime Instant Video,BW
12-Jun-12,AMZN-US,Amazon Cloud Player App Now Available for iPhone & iPod touch,BW
12-Jun-12,AMZN-US,"O'Neil & Associates Reduce Cost, Complexity of Continuous Data Protection with TwinStrata CloudArray and Amazon S3",PRN
11-Jun-12,AMZN-US,"The Zacks Analyst Blog Highlights: Oracle, salesforce.com, Amazon.com, Hewlett-Packard and Microsoft",PRN
8-Jun-12,AMZN-US,"The Zacks Analyst Blog Highlights: Netflix, Akamai Technologies, Limelight Networks, Level 3 Communications and Amazon.com",PRN
5-Jun-12,AMZN-US,Hellraiser Creator Clive Barker to Rewrite Zombies vs. Gladiators for Amazon Studios,BW
4-Jun-12,AMZN-US,Amazon Publishing Acquires Avalon Books,BW
4-Jun-12,AMZN-US,"The Zacks Analyst Blog Highlights: Google, Amazon.com, eBay, Oracle and JPMorgan Chase & Co.",PRN
1-Jun-12,AMZN-US,"Critical Alerts For Amazon.com, BP, Pioneer Natural Resources, SunTrust, and Forest Laboratories Released By InvestorsObserver",PRN
1-Jun-12,AMZN-US,Growing Up Fast: AmazonLocal Celebrates First Birthday with Sweepstakes,BW
31-May-12,AMZN-US,"Comic Anthologies ""40: A Doonesbury Retrospective"" and ""Dilbert 2.0"" Available Exclusively on Kindle Fire",BW
31-May-12,AMZN-US,Amazon's LOVEFiLM Launches High Definition Streaming,PRNE
30-May-12,AMZN-US,Amazon's LOVEFiLM AND NBCUniversal Announce Exclusive Multi-Year Digital Agreement,BW
30-May-12,AMZN-US,Amazon's LOVEFiLM and NBCUniversal Announce Exclusive Multi-Year Digital Agreement,PRNE
29-May-12,AMZN-US,"Amazon Instant Video Now Available on Xbox 360, with Access to 'Your Video Library' and Prime Instant Video",BW
24-May-12,AMZN-US,"Amazon.com, Inc.(AMZN-US) Schedules Annual General Meeting for 24-May-2012 12:00 PM ET",FCSTEV
24-May-12,AMZN-US,"Today's Economic Outlook - Report Highlights Amazon.com, Inc. and Broadcom Corporation ",INW
23-May-12,AMZN-US,Hundreds of Critically-Acclaimed and Blockbuster Films from Paramount Pictures Coming to Prime Instant Video,BW
23-May-12,AMZN-US,"Amazon Adds More Classic Content for Customers to Enjoy in the ""Never Before on DVD"" Store",BW
22-May-12,AMZN-US,Amazon and Penguin Group (USA) Announce Six Finalists for 2012 Amazon Breakthrough Novel Award,BW
22-May-12,AMZN-US,VTech Unleashes 2-in-1 Play Experience as its Award-Winning Switch & Go Dinos™ Go on Sale Online Today,PRN
17-May-12,AMZN-US,Research and Markets: An Insider View: Amazon.com,BW
17-May-12,AMZN-US,"CreateSpace Now Offers Independent Authors and Publishers Zero-Cost, Inventory-Free Distribution to Amazon Customers in Europe",BW
16-May-12,AMZN-US,"Zacks Bull and Bear of the Day Highlights: Texas Capital Bancshares', China Life Insurance, Apple, Google and Amazon.com",PRN
15-May-12,AMZN-US,Amazon.com Announces the Most Well-Read Cities in America,BW
14-May-12,AMZN-US,"ITMemos: Amazon Kicks Off New Developer Event, The Register Blogger Matt Asay Talks About Bias in Tech Blogging, Plus 50 Other Award and Speaking Opportunities",BW
14-May-12,AMZN-US,Amazon Web Services Launches Dynamic Content Support in Amazon CloudFront,BW
11-May-12,AMZN-US,AWS and SAP Announce Certification of AWS Infrastructure for SAP Business All-in-One Solutions* - Research Study Shows Infrastructure Cost Savings of up to 69% when Running SAP Solutions on AWS,BW
10-May-12,AMZN-US,All 7 Harry Potter eBooks Coming to Kindle Owners' Lending Library,BW
9-May-12,AMZN-US,Amazon Web Services Announces First Global Customer and Partner Conference: AWS re: Invent,BW
